ID,Pair, Entry Price,Action,SL,TP,Time Open,Time Closed
7465a45b-1440-40ab-9e6c-789f10cc02fb,EUR/USD,1.0734,Buy,0,1,2/9/2023 6:11:16 AM,2/9/2023 9:08:26 AM,
d10783f3-3562-4acd-9be6-a2a4b837be9b,USOil,77.47,Sell,1,0,2/8/2023 4:43:44 PM,2/9/2023 8:15:43 AM,
e83d28c8-027d-496d-b255-61b7ef242a71,EUR/GBP,0.8904,Sell,0,1,2/7/2023 3:57:25 PM,2/8/2023 9:45:54 PM,
83442fa8-9c73-4d27-96d4-f74114107d11,Gold,1876.18,Sell,0,1,2/8/2023 4:29:49 PM,2/8/2023 4:35:56 PM,
1e3a448e-7441-4533-8427-98c67d15ad4d,Gold,1874.08,Sell,1,0,2/8/2023 3:59:19 PM,2/8/2023 4:20:32 PM,
268ee79c-c0bb-4970-a977-6d78b98ca9c9,EUR/USD,1.0727,Buy,0,1,2/8/2023 5:25:42 AM,2/8/2023 7:59:19 AM,
6acee74c-832d-4716-8afb-7863da577cc3,Gold,1874.11,Buy,0,1,2/8/2023 5:15:04 AM,2/8/2023 7:49:01 AM,
b6a2cb81-6f34-433d-a2d3-4163bc94c385,Gold,1875.71,Buy,0,1,2/6/2023 4:17:31 AM,2/7/2023 5:49:00 PM,
0bf4c89f-17da-403e-a1ba-2d56bc2acae5,USD/CAD,1.344,Buy,1,0,2/7/2023 5:42:02 PM,2/7/2023 5:48:50 PM,
7e9d6455-a56f-4139-92a3-8905ec6103ab,USD/CHF,0.9252,Sell,0,1,2/6/2023 4:36:50 AM,2/7/2023 5:45:45 PM,
9ca7f0f8-5cea-4348-977c-686c274eafd4,NZD/USD,0.6306,Sell,0,1,2/6/2023 9:49:24 PM,2/7/2023 3:13:24 PM,
21c66fc0-7fca-411c-b5ea-112928d7214b,AUD/USD,0.6924,Sell,0,1,2/7/2023 12:53:44 PM,2/7/2023 3:01:07 PM,
36f9bb86-a7a2-4014-a8f3-29f566b5c926,GBP/USD,1.2062,Buy,1,0,2/6/2023 4:37:14 AM,2/6/2023 3:37:05 PM,
60275458-4dc8-4456-a499-9a6c723b2fc4,USOil,74.35,Sell,0,1,2/6/2023 1:54:00 PM,2/6/2023 3:04:15 PM,
fafaa2a2-a4e1-4bdb-8e84-617fcaf93e31,Gold,1866.38,Sell,0,1,2/3/2023 8:45:50 PM,2/5/2023 11:00:21 PM,
439cb871-7a98-49e1-98d7-f7b55617e995,ETH/USD,1644.61,Sell,1,0,2/3/2023 4:56:06 AM,2/4/2023 1:05:35 PM,
3544fb05-beab-4dcd-95a3-b2e352b0a9b0,Gold,1879.47,Sell,0,1,2/3/2023 3:21:12 PM,2/3/2023 3:24:45 PM,
58e48883-a02a-4e13-900e-ba7dbb79371d,USOil,76.126,Sell,1,0,2/2/2023 4:04:11 PM,2/3/2023 2:58:50 PM,
af8c3320-5173-444c-8447-8a53b36fbab6,EUR/CHF,0.9989,Sell,1,0,2/3/2023 1:19:52 PM,2/3/2023 2:31:32 PM,
e75febfd-8434-4e1b-ba92-bc77f9c89f83,Gold,1914.11,Buy,1,0,2/3/2023 4:54:55 AM,2/3/2023 1:31:39 PM,
6791681a-2287-4230-9c8a-6d870911a08c,EUR/USD,1.0933,Sell,0,1,2/2/2023 4:18:38 PM,2/3/2023 12:01:42 AM,
d5b36aff-1dc0-4ee9-a1c7-68bf23f6249f,Gold,1940,Buy,1,0,2/2/2023 2:42:11 PM,2/2/2023 2:58:05 PM,
674039a2-b415-46ea-94bf-173e4061f263,USOil,81.55,Sell,0,1,1/26/2023 1:22:19 PM,2/2/2023 2:54:00 PM,
7c91f8e1-e840-4e5a-89da-863e32ee5873,EUR/USD,1.095,Sell,0,1,2/2/2023 2:00:31 PM,2/2/2023 2:37:46 PM,
ec8df14f-467a-4e86-be81-10305fa25249,Gold,1952.26,Sell,0,1,2/2/2023 4:23:00 AM,2/2/2023 2:01:46 PM,
1ef96031-e25d-4883-b132-5e650830f11c,EUR/USD,1.1024,Buy,1,0,2/2/2023 4:48:44 AM,2/2/2023 10:26:47 AM,
bb62deb7-bd2c-4ced-a98b-b9f61015eaa4,GBP/USD,1.229,Buy,0,1,2/1/2023 7:00:46 PM,2/1/2023 7:40:01 PM,
18decd0e-5661-4c1e-8aba-f26a61783a9e,Gold,1924.63,Buy,0,1,2/1/2023 5:41:05 PM,2/1/2023 6:29:29 PM,
f8911ee9-7c10-44f3-9034-94df5dc6b7d1,Gold,1927.38,Buy,0,1,2/1/2023 1:40:38 PM,2/1/2023 1:46:32 PM,
72bad0b6-05ed-408c-84f5-39644ad7fa1d,USD/JPY,130.05,Sell,0,1,1/27/2023 4:04:28 AM,2/1/2023 1:20:25 PM,
f1d342e8-175d-484f-9bea-848083a27c36,EUR/USD,1.085,Sell,1,0,1/31/2023 3:23:12 PM,2/1/2023 10:11:57 AM,
3b26708c-eb7c-494f-b333-948cc55a20a4,EUR/GBP,0.8798,Sell,1,0,1/30/2023 1:48:40 PM,2/1/2023 9:01:40 AM,
17613b51-fb25-456e-863a-cc02e93d4960,Gold,1926.88,Sell,0,1,2/1/2023 5:38:53 AM,2/1/2023 8:02:58 AM,
eede6d7a-6ab1-48fb-87b7-fd9ac03033ab,USD/CAD,1.341,Buy,1,0,1/31/2023 2:10:47 PM,1/31/2023 3:37:03 PM,
e9804b8b-6256-4c4d-8dfb-5e78471f9520,EUR/USD,1.085,Sell,0,1,1/31/2023 4:54:06 AM,1/31/2023 8:11:28 AM,
b8bf883f-e82c-4949-b8cd-2718540aa53e,Gold,1927.71,Buy,1,0,1/26/2023 5:20:20 PM,1/31/2023 6:07:37 AM,
ee823bbf-6920-417d-893f-88333a65fb75,ETH/USD,1616.95,Buy,1,0,1/30/2023 4:18:02 AM,1/30/2023 12:01:18 PM,
28aecc35-6b0b-49f8-ba80-c1dad8fdedb3,EUR/USD,1.087,Buy,0,1,1/30/2023 4:37:17 AM,1/30/2023 9:49:33 AM,
272134a1-ab91-43f9-b46a-0a762b2a91b7,EUR/USD,1.0874,Sell,0,1,1/27/2023 5:21:10 AM,1/27/2023 3:47:14 PM,
97b79f7a-3930-4123-8c9a-9a5f770f3dc7,ETH/USD,1604.6,Sell,0,1,1/27/2023 5:01:48 AM,1/27/2023 11:00:04 AM,
ee1c9489-7a99-43f1-8efa-c0edf686bf3e,EUR/USD,1.0861,Buy,0,1,1/26/2023 4:44:29 PM,1/26/2023 8:13:55 PM,
2d422ceb-a377-47f0-b531-9715bbadd4b9,EUR/GBP,0.8824,Buy,1,0,1/25/2023 1:46:11 PM,1/26/2023 4:35:56 PM,
c841612c-3d8a-482c-9303-9f1634b621ea,AUD/USD,0.7104,Buy,0,1,1/26/2023 10:05:25 AM,1/26/2023 2:05:48 PM,
805692dc-8974-4a05-add1-fceb9fcb6a61,EUR/USD,1.0867,Buy,0,1,1/25/2023 12:04:47 PM,1/26/2023 9:59:44 AM,
64a41a88-e538-46b1-a2c0-5f1de72a90cf,Gold,1946.16,Sell,0,1,1/26/2023 5:24:54 AM,1/26/2023 9:18:20 AM,
14be74b5-982b-48f5-b41b-dbd0a96ebdb3,ETH,1610.3,Buy,1,0,1/26/2023 4:51:33 AM,1/26/2023 4:51:34 AM,
ccdcafdf-31e4-47f1-9456-cb3bcf58bf43,Gold,1928.48,Sell,0,1,1/25/2023 5:02:14 AM,1/25/2023 2:00:09 PM,
8887007e-d98c-43eb-b9f9-618e75b77d15,USD/JPY,130.51,Sell,0,1,1/25/2023 4:56:02 AM,1/25/2023 11:16:03 AM,
4e740b6e-ac1b-4bae-87a7-790646a9de2f,EUR/USD,1.0864,Buy,0,1,1/24/2023 1:51:27 PM,1/25/2023 1:56:44 AM,
569b7a83-11b2-4bf6-83d0-347313f38f4d,Gold,1931.86,Buy,0,1,1/24/2023 4:57:01 PM,1/24/2023 5:41:57 PM,
da545d16-8df9-4837-a061-0a9ae91acde9,AUD/USD,0.7009,Buy,0,1,1/24/2023 2:55:37 PM,1/24/2023 3:25:54 PM,
12774041-b6f1-4f95-a79a-0c1cb8db5c1a,EUR/GBP,0.878,Buy,1,0,1/24/2023 9:31:04 AM,1/24/2023 9:31:07 AM,
9a542263-63b8-417d-b0b2-480685ac9d9b,EUR/GBP,0.8779,Buy,1,0,1/24/2023 9:29:29 AM,1/24/2023 9:29:34 AM,
b7f3ee04-1728-4f4e-9db1-3367c61f9a85,EUR/GBP,0.8777,Buy,1,0,1/24/2023 9:23:38 AM,1/24/2023 9:23:39 AM,
7a87e8ee-80e0-4f34-a113-e571c5ed1b31,EUR/USD,1.0872,Sell,0,1,1/24/2023 9:16:29 AM,1/24/2023 9:16:33 AM,
76988d01-3d5c-4dbe-bb12-ab635e64e1cc,Gold,1937.81,Sell,0,1,1/24/2023 9:14:06 AM,1/24/2023 9:14:09 AM,
22b41b9c-b279-415b-9f87-1b9fa51bc5a6,Gold,1834.255,Sell,0,1,1/24/2023 4:43:04 AM,1/24/2023 4:43:07 AM,
970b08fe-dcf9-4cb7-9269-641fe83b3aa6,BTC,22916.5,Buy,1,0,1/23/2023 8:58:10 PM,1/23/2023 8:58:13 PM,
dabda557-2ef6-4bf2-b8cc-8a954b824ea1,NZD/USD,0.7034,Buy,1,0,6/6/2018 8:52:41 AM,1/23/2023 2:59:55 PM,
